LINE_UNIQUE_ID,population,family_baseline_mate_selection,modelA_individual_prediction,within_family_deviation,final_predicted_yield_advantage,predicted_lower_68pct,predicted_upper_68pct,predicted_lower_95pct,predicted_upper_95pct,confidence_tier,rank,percentile
C2.424.142,C2.424,7.260382175445557,14.234711647033691,8.85061264038086,16.110994338989258,5.091994285583496,27.129993438720703,-5.486246109008789,37.70823669433594,High,1,100.0
C2.375.142,C2.375,8.94507884979248,14.723609924316406,6.700408935546875,15.645487785339355,4.626487731933594,26.664487838745117,-5.951752662658691,37.24272918701172,Medium,2,99.98828491096532
C2.375.120,C2.375,8.94507884979248,14.659685134887695,6.636484146118164,15.581562995910645,4.562562942504883,26.600563049316406,-6.015677452087402,37.178802490234375,Medium,3,99.97656982193065
C2.406.32,C2.406,7.689812660217285,11.339139938354492,7.031687259674072,14.721500396728516,3.702500343322754,25.740501403808594,-6.875740051269531,36.31874084472656,High,4,99.96485473289597
C2.442.46,C2.442,3.5493998527526855,12.924331665039062,10.681207656860352,14.230607986450195,3.2116079330444336,25.24960708618164,-7.366632461547852,35.827850341796875,Low,5,99.95313964386129
C2.381.25,C2.381,7.441067218780518,13.319870948791504,6.763827323913574,14.20489501953125,3.1858949661254883,25.223896026611328,-7.392345428466797,35.8021354675293,Medium,6,99.94142455482663
C2.435.153,C2.435,6.661384105682373,12.91480541229248,7.521251678466797,14.182636260986328,3.1636362075805664,25.201637268066406,-7.414604187011719,35.779876708984375,Medium,7,99.92970946579194
C2.375.87,C2.375,8.94507884979248,13.043524742126465,5.020323753356934,13.965402603149414,2.9464025497436523,24.98440170288086,-7.631837844848633,35.562644958496094,Medium,8,99.91799437675726
C2.381.49,C2.381,7.441067218780518,12.952422142028809,6.396378517150879,13.837446212768555,2.818446159362793,24.8564453125,-7.759794235229492,35.43468475341797,Medium,9,99.90627928772258
C2.381.6,C2.381,7.441067218780518,12.917997360229492,6.3619537353515625,13.803020477294922,2.78402042388916,24.822021484375,-7.794219970703125,35.40026092529297,Medium,10,99.8945641986879
C2.375.187,C2.375,8.94507884979248,12.82149887084961,4.798297882080078,13.743376731872559,2.724376678466797,24.76237678527832,-7.853863716125488,35.34061813354492,Medium,11,99.88284910965324
C2.383.69,C2.383,9.405281066894531,11.56654167175293,4.327505588531494,13.732786178588867,2.7137861251831055,24.751785278320312,-7.86445426940918,35.33002471923828,Medium,12,99.87113402061856
C2.381.15,C2.381,7.441067218780518,12.765530586242676,6.209486961364746,13.650554656982422,2.63155460357666,24.6695556640625,-7.946685791015625,35.24779510498047,Medium,13,99.85941893158387
C2.388.65,C2.388,5.4138007164001465,13.447657585144043,8.091897964477539,13.505699157714844,2.486699104309082,24.524700164794922,-8.091541290283203,35.10293960571289,Medium,14,99.84770384254921
C2.406.79,C2.406,7.689812660217285,10.088253021240234,5.7808003425598145,13.470613479614258,2.451613426208496,24.489612579345703,-8.126626968383789,35.06785583496094,High,15,99.83598875351453
C2.375.106,C2.375,8.94507884979248,12.526331901550293,4.503130912780762,13.448209762573242,2.4292097091674805,24.467208862304688,-8.149030685424805,35.045448303222656,Medium,16,99.82427366447985
C2.381.19,C2.381,7.441067218780518,12.5597505569458,6.003706932067871,13.444774627685547,2.425774574279785,24.463775634765625,-8.1524658203125,35.042015075683594,Medium,17,99.81255857544518
C2.388.67,C2.388,5.4138007164001465,13.173276901245117,7.817517280578613,13.231317520141602,2.21231746673584,24.250316619873047,-8.365922927856445,34.82855987548828,Medium,18,99.8008434864105
C2.411.83,C2.411,7.27031946182251,13.018037796020508,5.958347320556641,13.228666305541992,2.2096662521362305,24.247665405273438,-8.368574142456055,34.825904846191406,Medium,19,99.78912839737582
C2.383.44,C2.383,9.405281066894531,10.77904987335205,3.5400137901306152,12.945295333862305,1.926295280456543,23.96429443359375,-8.651945114135742,34.54253387451172,Medium,20,99.77741330834114
C2.414.7,C2.414,7.5399041175842285,11.498455047607422,5.390716552734375,12.930620193481445,1.9116201400756836,23.94961929321289,-8.666620254516602,34.527862548828125,Medium,21,99.76569821930646
C2.435.104,C2.435,6.661384105682373,11.586852073669434,6.19329833984375,12.854682922363281,1.8356828689575195,23.87368392944336,-8.742557525634766,34.45192337036133,Medium,23,99.74226804123711
C2.400.74,C2.400,5.377401351928711,14.581247329711914,7.27117919921875,12.648580551147461,1.6295804977416992,23.667579650878906,-8.948659896850586,34.245819091796875,Medium,24,99.73055295220243
C2.388.61,C2.388,5.4138007164001465,12.575641632080078,7.219882011413574,12.633682250976562,1.6146821975708008,23.65268325805664,-8.963558197021484,34.23092269897461,Medium,25,99.71883786316776
C2.383.99,C2.383,9.405281066894531,10.45615291595459,3.2171168327331543,12.622398376464844,1.603398323059082,23.641399383544922,-8.974842071533203,34.21963882446289,Medium,26,99.70712277413308
C2.442.151,C2.442,3.5493998527526855,11.31230354309082,9.06917953491211,12.618579864501953,1.5995798110961914,23.63758087158203,-8.978660583496094,34.2158203125,Low,27,99.6954076850984
C2.417.64,C2.417,6.738133907318115,14.560903549194336,5.818634033203125,12.556768417358398,1.5377683639526367,23.575767517089844,-9.040472030639648,34.15400695800781,High,28,99.68369259606374
C2.414.82,C2.414,7.5399041175842285,11.063848495483398,4.956110000610352,12.496013641357422,1.4770135879516602,23.5150146484375,-9.101226806640625,34.09325408935547,Medium,29,99.67197750702906
C2.383.55,C2.383,9.405281066894531,10.314430236816406,3.0753941535949707,12.480674743652344,1.461674690246582,23.499675750732422,-9.116565704345703,34.07791519165039,Medium,30,99.66026241799437
C2.383.8,C2.383,9.405281066894531,10.292840003967285,3.0538039207458496,12.459085464477539,1.4400854110717773,23.478084564208984,-9.138154983520508,34.05632781982422,Medium,32,99.63683223992503
C2.414.30,C2.414,7.5399041175842285,11.003735542297363,4.895997047424316,12.435901641845703,1.4169015884399414,23.45490264892578,-9.161338806152344,34.03314208984375,Medium,33,99.62511715089035
C2.442.157,C2.442,3.5493998527526855,11.115113258361816,8.871988296508789,12.421388626098633,1.402388572692871,23.440387725830078,-9.175851821899414,34.01863098144531,Low,34,99.61340206185567
C2.414.71,C2.414,7.5399041175842285,10.89551830291748,4.787779808044434,12.32768440246582,1.3086843490600586,23.346683502197266,-9.269556045532227,33.9249267578125,Medium,35,99.60168697282099
C2.402.120,C2.402,4.833273887634277,12.908020973205566,7.432966232299805,12.266240119934082,1.2472400665283203,23.285240173339844,-9.331000328063965,33.86347961425781,Medium,37,99.57825679475164
C2.435.83,C2.435,6.661384105682373,10.902802467346191,5.509248733520508,12.170633316040039,1.1516332626342773,23.189632415771484,-9.426607131958008,33.76787567138672,Medium,39,99.55482661668229
C2.388.27,C2.388,5.4138007164001465,12.085997581481934,6.73023796081543,12.144039154052734,1.1250391006469727,23.163040161132812,-9.453201293945312,33.74127960205078,Medium,42,99.51968134957826
C2.414.66,C2.414,7.5399041175842285,10.676966667175293,4.569228172302246,12.109132766723633,1.090132713317871,23.128131866455078,-9.488107681274414,33.70637512207031,Medium,43,99.50796626054358
C2.406.70,C2.406,7.689812660217285,8.586124420166016,4.278671741485596,11.968484878540039,0.9494848251342773,22.987483978271484,-9.628755569458008,33.56572723388672,High,47,99.46110590440487
C2.411.31,C2.411,7.27031946182251,11.732544898986816,4.672854423522949,11.943174362182617,0.9241743087768555,22.962173461914062,-9.65406608581543,33.54041290283203,Medium,51,99.41424554826617
C2.417.140,C2.417,6.738133907318115,13.932488441467285,5.190218925476074,11.928352355957031,0.9093523025512695,22.94735336303711,-9.668888092041016,33.52559280395508,High,52,99.40253045923149
C2.400.14,C2.400,5.377401351928711,13.842984199523926,6.532916069030762,11.910317420959473,0.8913173675537109,22.929317474365234,-9.686923027038574,33.5075569152832,Medium,53,99.39081537019682
C2.411.9,C2.411,7.27031946182251,11.676961898803711,4.617271423339844,11.887590408325195,0.8685903549194336,22.90658950805664,-9.709650039672852,33.484832763671875,Medium,56,99.35567010309279
C2.388.47,C2.388,5.4138007164001465,11.811466217041016,6.455706596374512,11.8695068359375,0.8505067825317383,22.888507843017578,-9.727733612060547,33.46674728393555,Medium,57,99.34395501405811
C2.400.76,C2.400,5.377401351928711,13.770649909973145,6.4605817794799805,11.837983131408691,0.8189830780029297,22.856983184814453,-9.759257316589355,33.43522262573242,Medium,59,99.32052483598875
C2.435.54,C2.435,6.661384105682373,10.544737815856934,5.15118408203125,11.812568664550781,0.7935686111450195,22.83156967163086,-9.784671783447266,33.40980911254883,Medium,61,99.2970946579194
C2.435.151,C2.435,6.661384105682373,10.529184341430664,5.1356306076049805,11.797014236450195,0.7780141830444336,22.81601333618164,-9.800226211547852,33.394256591796875,Medium,62,99.28537956888472
C2.424.22,C2.424,7.260382175445557,9.897549629211426,4.513450622558594,11.773832321166992,0.7548322677612305,22.792831420898438,-9.823408126831055,33.371070861816406,High,63,99.27366447985004
C2.406.81,C2.406,7.689812660217285,8.360589027404785,4.053136348724365,11.742948532104492,0.7239484786987305,22.761947631835938,-9.854291915893555,33.340187072753906,High,65,99.2502343017807
C2.411.50,C2.411,7.27031946182251,11.531938552856445,4.472248077392578,11.74256706237793,0.723567008972168,22.761566162109375,-9.854673385620117,33.339805603027344,Medium,66,99.23851921274601
C2.400.83,C2.400,5.377401351928711,13.580801963806152,6.270733833312988,11.6481351852417,0.6291351318359375,22.66713523864746,-9.949105262756348,33.24537658691406,Medium,69,99.20337394564199
C2.368.110,C2.368,3.809011936187744,12.150005340576172,7.730055809020996,11.539068222045898,0.5200681686401367,22.558067321777344,-10.058172225952148,33.13630676269531,Low,73,99.15651358950328
C2.417.66,C2.417,6.738133907318115,13.466492652893066,4.7242231369018555,11.462356567382812,0.4433565139770508,22.48135757446289,-10.134883880615234,33.05959701538086,High,86,99.00421743205249
C2.406.84,C2.406,7.689812660217285,8.015423774719238,3.7079710960388184,11.397783279418945,0.3787832260131836,22.41678237915039,-10.199457168579102,32.995025634765625,High,89,98.96907216494846
C2.374.27,C2.374,4.321001052856445,12.715432167053223,7.0706467628479,11.391647338867188,0.3726472854614258,22.410648345947266,-10.20559310913086,32.988887786865234,Medium,90,98.95735707591378
